refArea,Indicator Code,Value,Observation URI,references,publisher,dataset,refPeriod,Value (Millions),IndicatorDescription,Year
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,10744320000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002,"10,744","Imports of goods, services and primary income (BoP, current US$)",2002
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,18129460000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003,"18,129","Imports of goods, services and primary income (BoP, current US$)",2003
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,19014600000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004,"19,015","Imports of goods, services and primary income (BoP, current US$)",2004
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,18768320000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005,"18,768","Imports of goods, services and primary income (BoP, current US$)",2005
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,20011590000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006,"20,012","Imports of goods, services and primary income (BoP, current US$)",2006
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,23818920000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007,"23,819","Imports of goods, services and primary income (BoP, current US$)",2007
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,31275510000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008,"31,276","Imports of goods, services and primary income (BoP, current US$)",2008
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,31705350000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009,"31,705","Imports of goods, services and primary income (BoP, current US$)",2009
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,32178700000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010,"32,179","Imports of goods, services and primary income (BoP, current US$)",2010
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,32895860000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011,"32,896","Imports of goods, services and primary income (BoP, current US$)",2011
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,33925310000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012,"33,925","Imports of goods, services and primary income (BoP, current US$)",2012
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,35536670000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013,"35,537","Imports of goods, services and primary income (BoP, current US$)",2013
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,36280250000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014,"36,280","Imports of goods, services and primary income (BoP, current US$)",2014
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,33770860000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015,"33,771","Imports of goods, services and primary income (BoP, current US$)",2015
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,34273980000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016,"34,274","Imports of goods, services and primary income (BoP, current US$)",2016
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,35407020000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017,"35,407","Imports of goods, services and primary income (BoP, current US$)",2017
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,36710640000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018,"36,711","Imports of goods, services and primary income (BoP, current US$)",2018
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,35491420000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019,"35,491","Imports of goods, services and primary income (BoP, current US$)",2019
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,17827620000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020,"17,828","Imports of goods, services and primary income (BoP, current US$)",2020
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,18982250000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021,"18,982","Imports of goods, services and primary income (BoP, current US$)",2021
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,25750900000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022,"25,751","Imports of goods, services and primary income (BoP, current US$)",2022
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-4540836000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002,"-4,541","Current account balance (BoP, current US$)",2002
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-5138387000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003,"-5,138","Current account balance (BoP, current US$)",2003
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-4405596000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004,"-4,406","Current account balance (BoP, current US$)",2004
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-2748001000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005,"-2,748","Current account balance (BoP, current US$)",2005
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1116363000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006,"-1,116","Current account balance (BoP, current US$)",2006
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1604778000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007,"-1,605","Current account balance (BoP, current US$)",2007
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-4102658000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008,"-4,103","Current account balance (BoP, current US$)",2008
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-6740936000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009,"-6,741","Current account balance (BoP, current US$)",2009
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-7552051000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010,"-7,552","Current account balance (BoP, current US$)",2010
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-5523546000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011,"-5,524","Current account balance (BoP, current US$)",2011
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-10316750000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012,"-10,317","Current account balance (BoP, current US$)",2012
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-11959790000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013,"-11,960","Current account balance (BoP, current US$)",2013
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-12615310000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014,"-12,615","Current account balance (BoP, current US$)",2014
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-8541780000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015,"-8,542","Current account balance (BoP, current US$)",2015
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-10473960000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016,"-10,474","Current account balance (BoP, current US$)",2016
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-12133900000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017,"-12,134","Current account balance (BoP, current US$)",2017
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-13366900000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018,"-13,367","Current account balance (BoP, current US$)",2018
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-11264600000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019,"-11,265","Current account balance (BoP, current US$)",2019
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-2778567000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020,"-2,779","Current account balance (BoP, current US$)",2020
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-3404941000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021,"-3,405","Current account balance (BoP, current US$)",2021
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-6481303000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022,"-6,481","Current account balance (BoP, current US$)",2022
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,9020000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1960,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1960,9,"Grants, excluding technical cooperation (BoP, current US$)",1960
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,5130000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1961,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1961,5,"Grants, excluding technical cooperation (BoP, current US$)",1961
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2460000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1962,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1962,2,"Grants, excluding technical cooperation (BoP, current US$)",1962
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2190000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1963,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1963,2,"Grants, excluding technical cooperation (BoP, current US$)",1963
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,-1380000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1964,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1964,-1,"Grants, excluding technical cooperation (BoP, current US$)",1964
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1080000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1965,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1965,1,"Grants, excluding technical cooperation (BoP, current US$)",1965
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1580000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1966,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1966,2,"Grants, excluding technical cooperation (BoP, current US$)",1966
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1640000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1967,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1967,2,"Grants, excluding technical cooperation (BoP, current US$)",1967
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,16800000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1968,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1968,17,"Grants, excluding technical cooperation (BoP, current US$)",1968
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1460000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1969,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1969,1,"Grants, excluding technical cooperation (BoP, current US$)",1969
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2540000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1970,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1970,3,"Grants, excluding technical cooperation (BoP, current US$)",1970
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2450000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1971,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1971,2,"Grants, excluding technical cooperation (BoP, current US$)",1971
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,6600000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1972,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1972,7,"Grants, excluding technical cooperation (BoP, current US$)",1972
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,7100000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1973,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1973,7,"Grants, excluding technical cooperation (BoP, current US$)",1973
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,134740000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1974,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1974,135,"Grants, excluding technical cooperation (BoP, current US$)",1974
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,8680000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1975,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1975,9,"Grants, excluding technical cooperation (BoP, current US$)",1975
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,32180000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1976,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1976,32,"Grants, excluding technical cooperation (BoP, current US$)",1976
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,125670000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1977,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1977,126,"Grants, excluding technical cooperation (BoP, current US$)",1977
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,212410000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1978,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1978,212,"Grants, excluding technical cooperation (BoP, current US$)",1978
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,92110000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1979,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1979,92,"Grants, excluding technical cooperation (BoP, current US$)",1979
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,259820000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1980,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1980,260,"Grants, excluding technical cooperation (BoP, current US$)",1980
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,382920000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1981,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1981,383,"Grants, excluding technical cooperation (BoP, current US$)",1981
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,149920000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1982,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1982,150,"Grants, excluding technical cooperation (BoP, current US$)",1982
